ReturnID,OrderID,ProductID,ReturnDate,ReturnQty,ReturnReason,RefundAmount
3825,107170,304,2023-07-25,2,Size Issue,7718.99
3826,107239,23,2025-04-10,1,Late Delivery,6322.77
3827,107298,146,2024-03-19,1,Defective,3009.4
3828,107305,8,2023-10-21,1,Wrong Item,11587.93
3829,107312,296,2023-06-02,1,Customer Changed Mind,9435.3
3830,107451,143,2023-03-06,1,Damaged,2813.87
3831,107480,255,2025-08-18,1,Late Delivery,2818.6
3832,107517,219,2025-02-22,2,Damaged,394.39
3833,107531,412,2024-11-21,2,Defective,6480.07
3834,107543,391,2025-12-14,1,Late Delivery,11497.09
3835,107547,322,2024-03-12,2,Customer Changed Mind,10128.83
3836,107591,234,2025-07-13,2,Damaged,11945.12
3837,107622,14,2024-02-25,2,Wrong Item,1699.03
3838,107629,154,2025-12-06,1,Customer Changed Mind,9683.26
3839,107676,149,2023-11-21,1,Customer Changed Mind,9537.9
3840,107701,285,2026-04-01,2,Customer Changed Mind,2147.27
3841,107750,468,2026-06-23,1,Late Delivery,6610.95
3842,107753,15,2025-04-21,1,Damaged,367.7
3843,107766,308,2023-03-31,1,Size Issue,2243.47
3844,107769,242,2023-10-22,1,Wrong Item,9434.52
3845,107802,317,2024-12-31,1,Customer Changed Mind,443.37
3846,107853,169,2024-05-03,2,Damaged,10575.42
3847,107877,215,2025-10-22,2,Late Delivery,2764.95
3848,107893,106,2023-04-17,2,Wrong Item,1389.24
3849,107898,460,2023-08-25,2,Customer Changed Mind,7636.42
3850,107900,346,2023-05-16,2,Late Delivery,3378.22
3851,107919,452,2024-01-28,2,Customer Changed Mind,8926.74
3852,107955,56,2024-09-16,1,Wrong Item,10678.14
3853,108065,309,2023-04-07,2,Wrong Item,327.98
3854,108066,58,2024-09-20,1,Defective,550.32
3855,108072,240,2023-07-15,2,Late Delivery,8058.93
3856,108172,404,2024-05-02,1,Size Issue,7051.85
3857,108178,356,2025-09-15,2,Defective,4935.33
3858,108236,274,2023-02-04,2,Damaged,9118.1
3859,108266,77,2024-03-18,2,Late Delivery,8956.55
3860,108272,1,2023-01-31,2,Size Issue,4978.21
3861,108309,27,2024-11-23,1,Late Delivery,5500.29
3862,108319,425,2026-01-30,1,Size Issue,7216.44
3863,108344,114,2026-01-21,1,Damaged,2126.65
3864,108463,28,2025-06-13,1,Size Issue,9009.72
3865,108485,312,2024-02-14,1,Customer Changed Mind,6653.27
3866,108514,356,2023-02-06,2,Size Issue,8058.2
3867,108543,36,2026-04-12,1,Damaged,8270.79
3868,108547,419,2025-02-10,2,Defective,7891.13
3869,108601,227,2023-10-13,1,Defective,3017.5
3870,108748,304,2024-04-11,2,Defective,1546.57
3871,108758,461,2024-03-18,2,Wrong Item,4187.56
3872,108802,299,2024-09-28,2,Defective,10599.01
3873,108873,95,2026-08-10,2,Late Delivery,11833.96
3874,108876,72,2026-04-12,1,Wrong Item,11932.48
3875,108880,81,2025-01-11,1,Defective,4232.52
3876,108953,146,2024-07-13,1,Damaged,346.4
3877,109009,53,2023-06-13,2,Size Issue,2058.77
3878,109038,329,2026-05-27,2,Defective,3786.64
3879,109073,430,2024-12-22,1,Late Delivery,644.38
3880,109116,18,2026-01-26,1,Defective,2093.02
3881,109128,211,2024-11-04,2,Late Delivery,9130.44
3882,109137,178,2023-06-16,1,Wrong Item,1370.78
3883,109145,51,2026-03-18,2,Wrong Item,8281.73
3884,109188,294,2026-08-12,2,Wrong Item,5001.44
3885,109253,353,2023-02-20,1,Late Delivery,8765.39
3886,109334,395,2025-11-24,1,Late Delivery,398.95
3887,109387,437,2023-12-18,2,Customer Changed Mind,10205.29
3888,109398,244,2023-04-19,1,Late Delivery,5803.69
3889,109402,454,2024-05-14,2,Defective,5340.89
3890,109406,234,2025-10-16,1,Wrong Item,7269.19
3891,109408,248,2025-04-20,1,Customer Changed Mind,9803.38
3892,109414,162,2024-02-04,2,Wrong Item,8597.21
3893,109429,460,2026-05-02,1,Wrong Item,11926.41
3894,109438,396,2024-07-15,2,Wrong Item,3564.03
3895,109457,275,2026-08-13,1,Customer Changed Mind,4266.74
3896,109478,457,2023-05-27,2,Defective,7647.96
3897,109521,289,2025-08-09,2,Size Issue,2573.39
3898,109536,64,2025-05-10,1,Size Issue,3489.77
3899,109549,278,2024-11-10,1,Damaged,10753.23
3900,109599,328,2024-09-23,1,Late Delivery,2552.27
3901,109646,49,2023-08-06,2,Defective,11235.59
3902,109647,457,2025-04-30,2,Size Issue,11053.28
3903,109689,432,2025-09-23,1,Late Delivery,3637.53
3904,109712,45,2023-11-13,2,Defective,10205.62
3905,109726,128,2024-01-06,1,Late Delivery,3707.8
3906,109732,210,2026-05-10,1,Damaged,7962.16
3907,109739,276,2024-08-03,1,Damaged,970.65
3908,109838,443,2024-11-18,2,Damaged,11589.81
3909,109913,171,2024-01-20,2,Size Issue,2995.13
3910,109921,97,2026-02-15,1,Wrong Item,5587.24
3911,109928,52,2025-07-18,2,Size Issue,9205.2
3912,109938,334,2024-11-20,1,Damaged,3038.13
3913,109943,248,2024-04-09,1,Customer Changed Mind,6150.44
3914,109992,3,2026-03-20,2,Defective,7240.61
3915,110016,200,2024-09-26,1,Damaged,10245.25
3916,110025,23,2023-11-11,1,Defective,9677.8
3917,110041,142,2025-04-06,1,Size Issue,8641.74
3918,110059,317,2024-11-07,2,Customer Changed Mind,4129.28
3919,110120,20,2023-03-04,1,Late Delivery,6835.17
3920,110134,347,2025-12-22,1,Defective,4412.59
3921,110139,493,2024-09-19,2,Defective,8246.32
3922,110199,282,2024-12-26,1,Customer Changed Mind,6694.59
3923,110209,325,2025-11-18,2,Size Issue,3933.14
3924,110244,58,2024-01-12,2,Defective,3735.13
3925,110325,498,2025-01-08,1,Size Issue,8686.95
3926,110370,285,2026-03-16,1,Size Issue,5459.79
3927,110467,323,2023-06-08,1,Customer Changed Mind,415.96
3928,110576,410,2023-12-06,2,Wrong Item,10736.86
3929,110580,322,2024-08-10,2,Late Delivery,6417.98
3930,110590,196,2023-05-29,1,Customer Changed Mind,6994.83
3931,110591,422,2025-12-26,2,Wrong Item,2407.03
3932,110594,79,2025-06-17,1,Defective,3875.86
3933,110610,124,2025-05-15,2,Late Delivery,1926.94
3934,110648,409,2023-08-02,2,Late Delivery,7527.3
3935,110680,371,2024-03-12,2,Defective,1828.61
3936,110704,462,2026-08-07,1,Size Issue,7626.33
3937,110856,157,2026-01-25,1,Defective,8544.72
3938,110900,146,2024-08-27,1,Damaged,3647.79
3939,110956,138,2024-03-22,1,Customer Changed Mind,6586.94
3940,110974,43,2023-06-13,2,Wrong Item,4186.82
3941,110995,274,2024-11-16,1,Wrong Item,8525.5
3942,111011,440,2025-02-24,2,Wrong Item,10873.13
3943,111057,125,2025-03-10,1,Late Delivery,9964.98
3944,111059,340,2025-02-15,2,Customer Changed Mind,3018.39
3945,111082,269,2025-03-29,1,Damaged,8473.59
3946,111131,204,2024-01-16,2,Defective,1491.32
3947,111138,271,2025-08-15,1,Damaged,7646.77
3948,111148,164,2025-07-20,1,Wrong Item,8699.19
3949,111175,443,2025-10-25,2,Customer Changed Mind,8610.83
3950,111205,86,2023-07-14,2,Defective,4575.19
3951,111241,148,2024-10-05,1,Defective,1997.21
3952,111263,168,2023-04-28,2,Wrong Item,2124.66
3953,111277,228,2023-12-26,1,Customer Changed Mind,9975.56
3954,111286,251,2024-03-03,1,Defective,1519.1
3955,111326,314,2025-04-03,2,Customer Changed Mind,5676.57
3956,111374,245,2023-02-26,1,Defective,11179.3
3957,111402,205,2024-11-17,2,Late Delivery,9971.02
3958,111466,299,2023-04-02,2,Size Issue,7842.35
3959,111484,312,2026-04-03,2,Size Issue,7786.25
3960,111522,475,2024-07-16,1,Damaged,2262.6
3961,111559,181,2024-11-13,2,Defective,1895.23
3962,111580,128,2024-09-03,2,Late Delivery,734.13
3963,111622,231,2024-10-08,1,Size Issue,4533.15
3964,111718,467,2026-06-03,1,Size Issue,2109.53
3965,111747,77,2024-11-10,1,Size Issue,1723.13
3966,111794,241,2023-02-12,1,Damaged,6860.06
3967,111797,374,2026-06-15,2,Customer Changed Mind,1617.55
3968,111823,373,2023-02-22,1,Defective,10978.7
3969,111859,197,2025-01-13,1,Damaged,9814.38
3970,111907,230,2026-05-09,1,Customer Changed Mind,11915.01
3971,111915,187,2025-08-06,1,Late Delivery,1052.12
3972,111956,260,2024-11-16,2,Wrong Item,1087.71
3973,111981,396,2026-06-25,2,Size Issue,8077.59
3974,112019,6,2023-08-13,2,Customer Changed Mind,1430.48
3975,112035,333,2023-05-06,1,Late Delivery,10941.01
3976,112059,286,2025-02-26,1,Size Issue,9630.96
3977,112086,61,2025-07-22,2,Wrong Item,1171.02
3978,112095,345,2025-01-19,2,Size Issue,5612.26
3979,112109,106,2025-02-10,1,Customer Changed Mind,2341.27
3980,112152,110,2025-10-04,2,Late Delivery,5174.55
3981,112174,185,2026-05-06,2,Size Issue,4419.54
3982,112191,169,2025-06-29,1,Customer Changed Mind,6350.76
3983,112205,335,2026-02-01,2,Damaged,10287.59
3984,112234,424,2024-05-03,1,Size Issue,1631.2
3985,112253,225,2023-10-01,1,Size Issue,2048.15
3986,112260,109,2023-04-23,2,Size Issue,2364.13
3987,112273,68,2023-08-21,1,Size Issue,4155.15
3988,112278,74,2023-12-08,1,Late Delivery,9973.47
3989,112296,219,2025-01-05,2,Size Issue,8355.03
3990,112308,490,2023-07-28,1,Defective,4331.22
3991,112335,276,2024-11-19,2,Damaged,5548.45
3992,112433,269,2024-08-31,2,Damaged,7256.65
3993,112443,405,2026-02-09,1,Late Delivery,8183.25
3994,112451,16,2025-05-10,2,Late Delivery,8273.63
3995,112461,6,2025-01-21,1,Late Delivery,7990.72
3996,112510,187,2025-11-06,2,Damaged,10837.8
3997,112549,430,2025-08-14,1,Late Delivery,3612.91
3998,112594,101,2026-05-23,1,Size Issue,5504.73
3999,112601,82,2024-03-07,1,Customer Changed Mind,6305.14
4000,112696,218,2026-05-12,2,Defective,9855.13
4001,112856,202,2024-12-08,1,Late Delivery,5922.68
4002,112946,265,2026-09-03,2,Customer Changed Mind,6348.05
4003,112982,245,2025-09-24,1,Customer Changed Mind,1826.32
4004,112984,402,2023-05-29,1,Defective,3678.17
4005,112998,420,2023-12-22,2,Defective,8369.64
4006,113009,366,2024-03-02,1,Size Issue,8018.84
4007,113019,127,2026-07-01,2,Wrong Item,10182.41
4008,113083,249,2023-04-01,1,Size Issue,3876.99
4009,113177,158,2023-02-07,1,Size Issue,10018.99
4010,113185,181,2023-01-23,1,Defective,10603.69
4011,113199,88,2026-07-18,1,Late Delivery,2012.98
4012,113232,487,2023-04-19,1,Customer Changed Mind,10956.8
4013,113235,83,2025-10-27,2,Defective,3622.37
4014,113257,290,2025-04-10,2,Wrong Item,11500.79
4015,113261,425,2025-01-03,1,Size Issue,7378.86
4016,113302,339,2023-06-15,1,Late Delivery,6824.94
4017,113305,280,2025-02-26,1,Defective,11217.57
4018,113323,179,2026-03-03,1,Late Delivery,10661.18
4019,113338,436,2025-08-25,1,Defective,10567.28
4020,113406,473,2024-10-18,1,Damaged,957.64
4021,113415,158,2024-05-23,1,Size Issue,11731.18
4022,113473,349,2026-07-12,2,Wrong Item,6331.73
4023,113516,320,2025-07-08,1,Defective,7716.45
4024,113550,343,2026-02-17,1,Defective,11243.16
4025,113581,202,2025-10-21,1,Wrong Item,11676.33
4026,113644,175,2026-01-01,2,Wrong Item,2530.61
4027,113653,35,2023-01-27,1,Wrong Item,3559.57
4028,113684,42,2023-02-17,2,Late Delivery,10891.74
4029,113715,318,2025-07-11,1,Late Delivery,4687.87
4030,113741,262,2023-10-15,2,Size Issue,8841.81
4031,113788,140,2024-02-02,2,Wrong Item,4497.68
4032,113799,362,2024-11-07,1,Late Delivery,8337.74
4033,113825,389,2023-04-12,1,Late Delivery,3652.72
4034,113828,443,2023-02-27,2,Size Issue,5570.29
4035,113864,275,2024-03-10,2,Damaged,8278.8
4036,113874,493,2023-04-26,2,Customer Changed Mind,4930.68
4037,113882,3,2024-04-30,1,Customer Changed Mind,6617.89
4038,113897,248,2025-07-12,1,Damaged,8212.69
4039,113908,238,2023-12-14,1,Late Delivery,8474.43
4040,113940,143,2023-08-19,1,Damaged,1620.74
4041,113969,413,2024-07-11,1,Customer Changed Mind,9633.71
4042,113982,254,2025-05-12,1,Defective,5090.41
4043,113993,42,2023-08-14,2,Size Issue,5565.6
4044,114044,157,2026-06-12,2,Defective,6987.17
4045,114105,401,2025-11-30,2,Defective,8060.36
4046,114116,164,2025-11-21,2,Damaged,5186.42
4047,114148,432,2026-04-23,2,Customer Changed Mind,696.5
4048,114155,165,2026-06-25,1,Customer Changed Mind,2369.91
4049,114159,150,2026-05-15,1,Late Delivery,1119.46
4050,114186,104,2025-02-15,1,Late Delivery,7181.77
4051,114272,164,2026-03-27,1,Damaged,10218.12
4052,114291,139,2026-05-25,2,Wrong Item,3229.79
4053,114302,89,2024-11-29,2,Size Issue,9490.85
4054,114315,326,2024-04-30,2,Late Delivery,10732.61
4055,114340,297,2025-06-21,1,Defective,627.75
4056,114354,302,2026-02-03,2,Late Delivery,10885.92
4057,114357,134,2025-03-16,1,Defective,6643.34
4058,114368,83,2023-04-17,1,Damaged,6818.0
4059,114390,3,2025-03-25,2,Wrong Item,1626.69
4060,114479,346,2025-05-07,1,Size Issue,9698.2
4061,114519,421,2025-02-10,2,Size Issue,3418.89
4062,114536,400,2023-10-20,1,Customer Changed Mind,11613.2
4063,114623,428,2023-06-07,2,Customer Changed Mind,7482.74
4064,114638,126,2026-05-25,1,Customer Changed Mind,4052.08
4065,114710,430,2024-04-25,1,Defective,10063.15
4066,114821,470,2026-07-07,2,Late Delivery,4026.97
4067,114840,127,2024-07-28,2,Damaged,9234.81
4068,114873,282,2026-04-21,2,Size Issue,2062.87
4069,114938,478,2023-12-31,2,Defective,3674.03
4070,114988,34,2023-07-18,1,Wrong Item,7378.68
4071,115000,22,2025-02-28,2,Customer Changed Mind,2556.24
4072,115016,15,2026-02-02,1,Wrong Item,3057.15
4073,115021,138,2025-01-12,1,Customer Changed Mind,9428.32
4074,115068,165,2025-06-17,2,Size Issue,7810.8
4075,115097,70,2024-03-21,2,Late Delivery,9655.87
4076,115112,350,2024-09-22,1,Late Delivery,7986.5
4077,115147,355,2023-05-27,2,Damaged,11373.25
4078,115192,38,2025-05-07,1,Size Issue,1462.2
4079,115219,368,2024-03-14,1,Wrong Item,7961.29
4080,115232,439,2023-06-09,2,Damaged,10471.51
4081,115243,476,2025-01-18,2,Defective,3606.66
4082,115283,27,2024-06-05,2,Damaged,8457.55
4083,115319,285,2023-04-23,1,Size Issue,4001.14
4084,115327,433,2025-07-29,1,Damaged,4832.71
4085,115340,20,2024-02-27,2,Size Issue,4938.77
4086,115342,204,2026-02-20,1,Defective,3723.25
4087,115391,61,2025-03-30,2,Size Issue,2505.25
4088,115401,458,2023-05-05,1,Late Delivery,4911.4
4089,115460,116,2024-12-13,2,Damaged,11914.14
4090,115464,403,2023-05-18,2,Defective,2525.84
4091,115473,90,2026-06-19,2,Defective,3478.47
4092,115491,115,2026-08-27,1,Wrong Item,2709.0
4093,115547,216,2023-04-29,1,Size Issue,3689.05
4094,115677,148,2023-11-30,2,Defective,5274.14
4095,115687,228,2026-07-10,2,Late Delivery,8852.02
4096,115740,136,2023-05-11,2,Defective,6018.33
4097,115795,140,2025-01-07,1,Customer Changed Mind,5012.43
4098,115829,31,2023-09-16,2,Wrong Item,5472.7
4099,115836,402,2025-11-22,1,Wrong Item,7046.67
4100,115855,455,2026-02-16,1,Size Issue,11493.28
4101,115886,220,2026-03-20,1,Late Delivery,3775.75
4102,115889,51,2024-01-20,1,Wrong Item,5562.66
4103,115895,469,2026-08-24,1,Late Delivery,11992.63
4104,115906,424,2025-01-04,2,Size Issue,4286.48
4105,115943,377,2026-01-18,1,Defective,2297.68
4106,115965,312,2024-06-27,1,Damaged,10716.87
4107,115988,2,2026-04-28,1,Late Delivery,7149.42
4108,116055,99,2026-08-07,2,Defective,654.2
4109,116070,461,2025-02-20,1,Customer Changed Mind,5765.86
4110,116086,466,2024-07-31,2,Damaged,6290.66
4111,116092,468,2025-03-13,2,Defective,7105.79
4112,116100,178,2023-11-09,1,Defective,11392.22
4113,116110,361,2025-05-09,1,Size Issue,11674.94
4114,116281,79,2024-08-11,1,Damaged,4363.77
4115,116282,398,2024-02-15,1,Defective,3385.41
4116,116285,156,2024-07-01,1,Customer Changed Mind,3343.16
4117,116288,367,2026-08-06,1,Size Issue,2352.04
4118,116330,121,2023-10-29,1,Wrong Item,11985.35
4119,116355,333,2026-01-16,2,Damaged,4383.78
4120,116373,59,2026-05-05,1,Customer Changed Mind,4687.57
4121,116423,237,2023-08-19,1,Defective,10125.06
4122,116432,252,2024-06-13,2,Wrong Item,11522.25
4123,116433,134,2024-12-03,1,Defective,1600.0
4124,116436,412,2026-06-03,2,Late Delivery,11086.72
4125,116454,485,2024-06-04,1,Size Issue,11557.8
4126,116470,303,2026-08-10,2,Defective,1553.89
4127,116526,362,2026-02-11,2,Late Delivery,1968.63
4128,116535,260,2024-02-15,1,Late Delivery,3030.33
4129,116551,153,2025-03-09,2,Damaged,332.6
4130,116567,389,2025-11-28,1,Late Delivery,5842.07
4131,116581,142,2024-07-23,2,Late Delivery,595.25
4132,116591,254,2026-08-08,1,Size Issue,2108.63
4133,116605,77,2026-01-25,2,Customer Changed Mind,896.92
4134,116638,274,2026-04-18,1,Wrong Item,3378.53
4135,116643,319,2025-03-30,2,Damaged,5168.35
4136,116673,234,2023-09-17,2,Defective,2406.46
4137,116708,450,2026-04-04,1,Customer Changed Mind,6193.01
4138,116722,343,2024-10-31,1,Customer Changed Mind,11071.12
4139,116831,364,2023-06-27,2,Damaged,9245.04
4140,116832,224,2024-07-26,2,Damaged,9439.14
4141,116863,459,2025-11-14,2,Size Issue,3781.9
4142,116894,310,2023-04-30,1,Damaged,6731.02
4143,116903,414,2025-05-25,1,Late Delivery,412.88
4144,116935,452,2023-06-25,2,Size Issue,8964.29
4145,116936,329,2026-08-01,2,Customer Changed Mind,11239.22
4146,116963,217,2026-01-08,2,Customer Changed Mind,4578.85
4147,116969,21,2025-11-08,2,Defective,4960.33
4148,117025,1,2023-04-11,1,Defective,853.82
4149,117112,428,2024-06-24,2,Damaged,403.18
4150,117121,101,2026-07-25,1,Customer Changed Mind,8748.59
4151,117127,128,2024-06-25,1,Wrong Item,2955.08
4152,117148,367,2024-10-15,1,Damaged,1590.59
4153,117216,90,2024-12-30,2,Defective,3609.15
4154,117237,182,2024-05-19,2,Defective,9414.54
4155,117263,174,2024-05-16,2,Size Issue,6297.13
4156,117274,94,2024-06-28,1,Late Delivery,6525.96
4157,117331,396,2025-01-26,1,Wrong Item,1928.79
4158,117353,225,2024-09-15,2,Late Delivery,4335.0
4159,117356,20,2024-11-20,2,Damaged,7923.24
4160,117380,241,2025-06-16,2,Defective,6302.04
4161,117387,339,2023-10-09,1,Late Delivery,10264.47
4162,117390,67,2025-03-28,1,Defective,9233.14
4163,117395,200,2026-02-01,2,Late Delivery,3055.85
4164,117426,178,2025-04-17,1,Customer Changed Mind,11962.88
4165,117472,353,2025-03-05,1,Late Delivery,3693.34
4166,117475,393,2025-07-15,1,Damaged,3070.06
4167,117483,4,2023-02-13,2,Defective,10811.7
4168,117486,377,2023-04-14,2,Wrong Item,2497.26
4169,117505,310,2025-10-05,2,Defective,3791.4
4170,117510,288,2024-03-03,2,Size Issue,3669.06
4171,117512,462,2025-11-11,1,Late Delivery,3677.4
4172,117546,146,2025-03-03,2,Wrong Item,11105.78
4173,117567,395,2026-07-06,1,Wrong Item,2261.15
4174,117594,141,2023-02-10,2,Defective,6038.51
4175,117629,61,2025-06-20,2,Defective,10055.94
4176,117646,45,2026-07-14,1,Size Issue,6477.07
4177,117697,425,2023-05-14,2,Late Delivery,5532.16
4178,117722,388,2026-06-04,2,Damaged,11207.7
4179,117723,118,2024-08-18,1,Size Issue,8912.43
4180,117865,455,2026-01-02,2,Late Delivery,10594.15
4181,117910,392,2026-04-15,1,Late Delivery,8967.37
4182,117911,95,2023-08-18,1,Wrong Item,674.42
4183,117916,486,2025-12-16,1,Size Issue,3730.74
4184,117923,463,2024-09-11,1,Size Issue,8912.41
4185,118029,169,2023-11-29,2,Size Issue,5360.31
4186,118045,180,2023-08-25,1,Wrong Item,7200.55
4187,118062,134,2024-07-05,2,Late Delivery,11277.79
4188,118064,3,2024-12-20,2,Damaged,6391.68
4189,118144,463,2025-03-07,1,Customer Changed Mind,11244.26
4190,118155,385,2026-01-15,1,Wrong Item,4021.86
4191,118172,385,2025-02-27,1,Customer Changed Mind,11753.09
4192,118253,84,2026-03-03,2,Defective,5099.76
4193,118254,14,2025-03-30,1,Size Issue,10356.65
4194,118263,497,2024-11-17,2,Size Issue,9497.05
4195,118266,358,2026-08-05,2,Late Delivery,10414.05
4196,118381,386,2023-02-17,1,Size Issue,7798.44
4197,118404,269,2024-10-23,2,Defective,6647.47
4198,118429,40,2026-01-10,2,Customer Changed Mind,4805.59
4199,118431,58,2023-10-16,1,Defective,4591.38
4200,118442,168,2026-06-30,2,Customer Changed Mind,5901.74
4201,118477,169,2023-07-26,2,Customer Changed Mind,5649.98
4202,118480,280,2025-04-18,2,Late Delivery,795.45
4203,118493,497,2026-07-29,2,Late Delivery,8163.37
4204,118515,428,2024-05-01,2,Wrong Item,9498.63
4205,118584,15,2026-04-25,1,Late Delivery,1124.97
4206,118614,175,2024-01-29,2,Customer Changed Mind,11481.36
4207,118616,483,2024-08-06,1,Defective,2595.19
4208,118625,329,2024-09-01,1,Late Delivery,8181.56
4209,118633,47,2024-06-14,1,Size Issue,7447.22
4210,118656,21,2023-08-28,1,Defective,10887.93
4211,118700,389,2025-02-26,1,Customer Changed Mind,5633.79
4212,118712,337,2026-02-11,2,Customer Changed Mind,6488.67
4213,118724,231,2026-04-19,1,Customer Changed Mind,7872.72
4214,118754,270,2025-10-13,1,Customer Changed Mind,5983.62
4215,118761,193,2023-10-15,1,Defective,6185.29
4216,118801,427,2024-09-03,1,Damaged,6511.72
4217,118837,112,2023-08-09,2,Late Delivery,7402.37
4218,118883,10,2023-09-26,1,Customer Changed Mind,7211.28
4219,118889,401,2024-09-15,1,Late Delivery,8625.97
4220,118911,2,2026-01-05,2,Defective,5237.2
4221,118924,111,2024-05-04,1,Wrong Item,1863.48
4222,118943,94,2024-08-29,2,Size Issue,3859.68
4223,118961,175,2026-02-24,1,Damaged,9324.03
4224,118969,453,2026-06-26,1,Damaged,6202.55
4225,118972,76,2026-02-09,1,Wrong Item,1264.83
4226,118974,6,2024-09-04,1,Size Issue,7091.21
4227,119044,302,2024-01-09,2,Damaged,928.43
4228,119046,125,2024-05-28,2,Wrong Item,1742.64
4229,119075,276,2025-05-21,2,Size Issue,2855.95
4230,119080,411,2025-11-17,2,Size Issue,319.26
4231,119097,19,2026-02-04,2,Size Issue,6265.24
